batch_id,true_label,predicted_label,score
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0033333333333333335
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0033333333333333335
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0033333333333333335
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.013333333333333334
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0033333333333333335
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0033333333333333335
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
2,0,0,0.0
